"camera","imgtype","zoom","exposure","gain","frame","lifter","timestamp","id","plantbarcode","treatment","cartag","measurementlabel","other","image","sample","Barcode","in_bounds","area","convex_hull_area","solidity","perimeter","width","height","longest_path","convex_hull_vertices","object_in_frame","ellipse_major_axis","ellipse_minor_axis","ellipse_angle","ellipse_eccentricity","Height"
6,"none","none","none","none","none","none","2023_09_28_09:22:45","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-6-2023_09_28_09:22:45.jpg",1,NA,"True",72144,97906,0.736870059036218,3438.37891447544,354,386,2700,40,"True",335.933013916016,305.825653076172,12.7013206481934,0.413780031899857,NA
6,"none","none","none","none","none","none","2023_09_28_09:22:45","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-6-2023_09_28_09:22:45.jpg",2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,"none","none","none","none","none","none","2023_09_28_09:22:46","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-7-2023_09_28_09:22:46.jpg",0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,"none","none","none","none","none","none","2023_09_28_09:22:46","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-7-2023_09_28_09:22:46.jpg",1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,"none","none","none","none","none","none","2023_09_28_09:22:46","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-7-2023_09_28_09:22:46.jpg",2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,"none","none","none","none","none","none","2023_09_28_09:22:47","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-8-2023_09_28_09:22:47.jpg",0,"000V2",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,"none","none","none","none","none","none","2023_09_28_09:22:47","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-8-2023_09_28_09:22:47.jpg",1,"000Y1",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,"none","none","none","none","none","none","2023_09_28_09:22:47","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-8-2023_09_28_09:22:47.jpg",2,"000X9",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"none","none","none","none","none","none","2023_09_28_09:24:16","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-1-2023_09_28_09:24:16.jpg",0,"000ZP","True",14015,25715,0.545012638537818,1501.51274371147,298,105,2079,21,"True",295.331939697266,101.287124633789,88.3999404907227,0.939349906355081,67
1,"none","none","none","none","none","none","2023_09_28_09:24:16","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-1-2023_09_28_09:24:16.jpg",1,"000WK","True",27417,65736.5,0.417074228168521,3539.77645719051,385,244,2399,21,"True",358.586273193359,207.463592529297,67.2896499633789,0.815639987986844,94
1,"none","none","none","none","none","none","2023_09_28_09:24:16","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-1-2023_09_28_09:24:16.jpg",2,"000WQ","True",21908,39633.5,0.552764706624447,2285.61391103268,303,175,2030,27,"True",268.618469238281,156.67463684082,103.178466796875,0.812284913203508,106
2,"none","none","none","none","none","none","2023_09_28_09:24:18","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-2-2023_09_28_09:24:18.jpg",0,NA,"True",38530,60773.5,0.633993434638453,1600.00121152401,321,249,2276,29,"True",288.123229980469,235.079254150391,108.806167602539,0.578195434565525,NA
2,"none","none","none","none","none","none","2023_09_28_09:24:18","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-2-2023_09_28_09:24:18.jpg",1,NA,"True",48622,76854,0.632654123402816,1866.59413826466,321,335,2387,36,"True",307.604919433594,276.350708007813,128.034622192383,0.43918845993283,NA
2,"none","none","none","none","none","none","2023_09_28_09:24:18","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-2-2023_09_28_09:24:18.jpg",2,NA,"True",23658,34266,0.690421992645771,1609.50401234627,284,146,2001,29,"True",322.442779541016,122.460266113281,84.7833938598633,0.925073082914228,NA
3,"none","none","none","none","none","none","2023_09_28_09:24:19","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-3-2023_09_28_09:24:19.jpg",0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,"none","none","none","none","none","none","2023_09_28_09:24:19","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-3-2023_09_28_09:24:19.jpg",1,NA,"True",79049,110564.5,0.714958237047153,2360.46628344059,365,410,2829,35,"True",368.083679199219,322.881408691406,12.4512691497803,0.480133065745359,NA
3,"none","none","none","none","none","none","2023_09_28_09:24:19","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-3-2023_09_28_09:24:19.jpg",2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"none","none","none","none","none","none","2023_09_28_09:24:20","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-4-2023_09_28_09:24:20.jpg",0,"000W6",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"none","none","none","none","none","none","2023_09_28_09:24:20","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-4-2023_09_28_09:24:20.jpg",1,"000VL","True",37337,62001,0.602199964516701,3237.51834273338,342,244,2327,36,"True",304.56640625,203.462631225586,95.5147018432617,0.744125101793934,178
4,"none","none","none","none","none","none","2023_09_28_09:24:20","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-4-2023_09_28_09:24:20.jpg",2,"000Z3",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"none","none","none","none","none","none","2023_09_28_09:24:27","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-1-2023_09_28_09:24:27.jpg",0,"000ZK",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"none","none","none","none","none","none","2023_09_28_09:24:27","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-1-2023_09_28_09:24:27.jpg",1,"000XD","True",46250,142346.5,0.324911395784231,5911.93873500824,391,514,3794,25,"True",521.836059570313,340.749664306641,37.6773681640625,0.757373244341525,182
1,"none","none","none","none","none","none","2023_09_28_09:24:27","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-1-2023_09_28_09:24:27.jpg",2,"000XM","True",35936,53155.5,0.676054218284091,2938.61307311058,326,214,2330,27,"True",306.453155517578,177.903854370117,99.5624008178711,0.814242106574061,155
2,"none","none","none","none","none","none","2023_09_28_09:24:28","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-2-2023_09_28_09:24:28.jpg",0,NA,"True",72502,101194,0.71646540308714,3007.69584059715,342,408,2777,38,"True",332.925109863281,311.790069580078,174.063491821289,0.350621816982671,NA
2,"none","none","none","none","none","none","2023_09_28_09:24:28","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-2-2023_09_28_09:24:28.jpg",1,NA,"True",75045,107863.5,0.695740449735082,4749.35040020943,338,411,2810,33,"True",347.283966064453,301.317687988281,167.120880126953,0.497191806837385,NA
2,"none","none","none","none","none","none","2023_09_28_09:24:28","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-2-2023_09_28_09:24:28.jpg",2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,"none","none","none","none","none","none","2023_09_28_09:24:30","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-3-2023_09_28_09:24:30.jpg",0,NA,"True",4471,5123,0.872730821784111,361.161468267441,96,78,668,24,"True",87.8058700561524,68.6369476318359,76.6326293945312,0.623667501325541,NA
3,"none","none","none","none","none","none","2023_09_28_09:24:30","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-3-2023_09_28_09:24:30.jpg",1,NA,"True",31795,58074.5,0.547486418307519,1994.58685147762,323,301,2302,22,"True",326.983795166016,233.512680053711,124.342079162598,0.70000142583709,NA
3,"none","none","none","none","none","none","2023_09_28_09:24:30","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-3-2023_09_28_09:24:30.jpg",2,NA,"True",61908,90685,0.682670783481281,3302.88688886166,328,330,2681,32,"True",312.902496337891,296.767700195312,130.88264465332,0.316971486064199,NA
4,"none","none","none","none","none","none","2023_09_28_09:24:31","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-4-2023_09_28_09:24:31.jpg",0,"000YY","True",29545,53945,0.547687459449439,3423.21357905865,324,207,2221,31,"True",276.066436767578,194.211044311523,83.7643280029297,0.710701332044237,150
4,"none","none","none","none","none","none","2023_09_28_09:24:31","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-4-2023_09_28_09:24:31.jpg",1,"000YP","True",8976,14383,0.624070082736564,984.5484354496,121,173,1241,18,"True",168.541427612305,90.6551132202148,156.471420288086,0.843021224876936,0
4,"none","none","none","none","none","none","2023_09_28_09:24:31","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-4-2023_09_28_09:24:31.jpg",2,"000YJ",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"none","none","none","none","none","none","2023_09_28_09:24:37","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-1-2023_09_28_09:24:37.jpg",0,"000VR",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"none","none","none","none","none","none","2023_09_28_09:24:37","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-1-2023_09_28_09:24:37.jpg",1,"000XQ",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"none","none","none","none","none","none","2023_09_28_09:24:37","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-1-2023_09_28_09:24:37.jpg",2,"000UX","True",8269,20753.5,0.398438817548847,1973.63091337681,245,116,1675,22,"True",209.998779296875,100.836784362793,88.8063888549805,0.877171096012938,0
2,"none","none","none","none","none","none","2023_09_28_09:24:39","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-2-2023_09_28_09:24:39.jpg",0,NA,"True",37033,54794.5,0.675852503444689,2344.38654088974,324,229,2243,31,"True",289.716400146484,201.592391967773,85.6530456542969,0.718209770256778,NA
2,"none","none","none","none","none","none","2023_09_28_09:24:39","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-2-2023_09_28_09:24:39.jpg",1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"none","none","none","none","none","none","2023_09_28_09:24:39","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-2-2023_09_28_09:24:39.jpg",2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,"none","none","none","none","none","none","2023_09_28_09:24:40","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-3-2023_09_28_09:24:40.jpg",0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,"none","none","none","none","none","none","2023_09_28_09:24:40","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-3-2023_09_28_09:24:40.jpg",1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,"none","none","none","none","none","none","2023_09_28_09:24:40","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-3-2023_09_28_09:24:40.jpg",2,NA,"True",78512,112840,0.695781637717122,4658.26352012157,342,415,2962,37,"True",382.484924316406,292.881561279297,178.058639526367,0.643157866212521,NA
4,"none","none","none","none","none","none","2023_09_28_09:24:42","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-4-2023_09_28_09:24:42.jpg",0,"00101","True",48833,74085.5,0.659143827064675,2995.63489198685,339,283,2442,30,"True",319.398040771484,234.146423339844,66.8326416015625,0.680135309192214,239
4,"none","none","none","none","none","none","2023_09_28_09:24:42","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-4-2023_09_28_09:24:42.jpg",1,"000UD",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"none","none","none","none","none","none","2023_09_28_09:24:42","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-4-2023_09_28_09:24:42.jpg",2,"000YE",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"none","none","none","none","none","none","2023_09_28_09:24:48","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-1-2023_09_28_09:24:48.jpg",0,"000UQ","True",25877,54091,0.478397515298294,2992.25500965118,348,218,2482,20,"True",307.731201171875,169.5859375,83.4934234619141,0.83444935263644,107
1,"none","none","none","none","none","none","2023_09_28_09:24:48","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-1-2023_09_28_09:24:48.jpg",1,"000UY",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"none","none","none","none","none","none","2023_09_28_09:24:48","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-1-2023_09_28_09:24:48.jpg",2,"000WL",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"none","none","none","none","none","none","2023_09_28_09:24:50","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-2-2023_09_28_09:24:50.jpg",0,NA,"True",3098,5619.5,0.551294599163627,534.647796154022,101,89,700,21,"True",91.2255325317383,73.8223724365234,117.937660217285,0.587492948717689,NA
2,"none","none","none","none","none","none","2023_09_28_09:24:50","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-2-2023_09_28_09:24:50.jpg",1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"none","none","none","none","none","none","2023_09_28_09:24:50","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-2-2023_09_28_09:24:50.jpg",2,NA,"True",50956,73812,0.690348452826099,2700.6155591011,320,304,2086,37,"True",282.142486572266,263.186218261719,60.6086730957031,0.360360443972985,NA
3,"none","none","none","none","none","none","2023_09_28_09:24:51","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-3-2023_09_28_09:24:51.jpg",0,NA,"True",67991,96033,0.707996209636271,2492.89268958569,323,370,2553,34,"True",344.8212890625,296.563751220703,177.434432983398,0.51020877298327,NA
3,"none","none","none","none","none","none","2023_09_28_09:24:51","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-3-2023_09_28_09:24:51.jpg",1,NA,"True",87227,118101,0.738579690265112,2797.78737056255,374,380,2914,40,"True",377.860900878906,371.922790527344,34.1087188720703,0.176587586659156,NA
3,"none","none","none","none","none","none","2023_09_28_09:24:51","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-3-2023_09_28_09:24:51.jpg",2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"none","none","none","none","none","none","2023_09_28_09:24:53","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-4-2023_09_28_09:24:53.jpg",0,"000VK",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"none","none","none","none","none","none","2023_09_28_09:24:53","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-4-2023_09_28_09:24:53.jpg",1,"000VD","True",55726,80826.5,0.689452098012409,3159.89477753639,396,284,2598,28,"True",365.596740722656,238.292938232422,93.6509552001953,0.758397995053891,207
4,"none","none","none","none","none","none","2023_09_28_09:24:53","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-4-2023_09_28_09:24:53.jpg",2,"000Y2","True",30692,51297.5,0.598313757980408,3145.38296604156,313,214,2110,28,"True",281.462341308594,176.659957885742,105.180511474609,0.778495308366331,146
1,"none","none","none","none","none","none","2023_09_28_09:24:59","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-1-2023_09_28_09:24:59.jpg",0,"000X8","True",28911,42026.5,0.68792309614172,1825.68245089054,335,163,2249,28,"True",327.586212158203,140.693298339844,90.3486175537109,0.90307408766156,117
1,"none","none","none","none","none","none","2023_09_28_09:24:59","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-1-2023_09_28_09:24:59.jpg",1,"000YD","True",58092,82223,0.706517641049341,2211.28757023811,413,245,2776,20,"True",417.575866699219,220.368133544922,94.3720016479492,0.8494109552538,200
1,"none","none","none","none","none","none","2023_09_28_09:24:59","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-1-2023_09_28_09:24:59.jpg",2,"000ZJ",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"none","none","none","none","none","none","2023_09_28_09:25:00","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-2-2023_09_28_09:25:00.jpg",0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"none","none","none","none","none","none","2023_09_28_09:25:00","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-2-2023_09_28_09:25:00.jpg",1,NA,"True",81083,107696,0.752887758134007,2010.27537763119,375,367,2614,41,"True",360.539886474609,345.659454345703,100.722579956055,0.284327003419002,NA
2,"none","none","none","none","none","none","2023_09_28_09:25:00","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-2-2023_09_28_09:25:00.jpg",2,NA,"True",48425,64848.5,0.746740479733533,2254.82667422295,321,273,2391,34,"True",295.280059814453,230.669494628906,110.497871398926,0.624294768533617,NA
3,"none","none","none","none","none","none","2023_09_28_09:25:02","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-3-2023_09_28_09:25:02.jpg",0,NA,"True",1176,1273,0.923802042419482,191.296463370323,79,24,546,19,"True",83.3530654907227,19.418140411377,96.9403305053711,0.972485713528956,NA
3,"none","none","none","none","none","none","2023_09_28_09:25:02","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-3-2023_09_28_09:25:02.jpg",1,NA,"True",11044,13746.5,0.803404502964391,685.009228229523,130,143,1036,27,"True",136.176834106445,115.118965148926,139.707000732422,0.534191029148451,NA
3,"none","none","none","none","none","none","2023_09_28_09:25:02","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-3-2023_09_28_09:25:02.jpg",2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"none","none","none","none","none","none","2023_09_28_09:25:03","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-4-2023_09_28_09:25:03.jpg",0,"000XN",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"none","none","none","none","none","none","2023_09_28_09:25:03","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-4-2023_09_28_09:25:03.jpg",1,"000YQ","True",5369,8319.5,0.645351283129996,716.064165353775,129,96,903,24,"True",127.89722442627,70.6551666259766,111.612464904785,0.833554614225162,0
4,"none","none","none","none","none","none","2023_09_28_09:25:03","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-4-2023_09_28_09:25:03.jpg",2,"000Z8","True",2075,2682,0.773676360924683,337.362478733063,79,48,535,18,"True",72.4716033935547,40.2994995117188,88.2970199584961,0.831133476364786,0
1,"none","none","none","none","none","none","2023_09_28_09:25:10","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-1-2023_09_28_09:25:10.jpg",0,"000V1","True",1885,1991.5,0.946522721566658,197.722869515419,59,48,419,18,"True",55.9978866577148,42.9514694213867,109.363662719727,0.641623823246236,0
1,"none","none","none","none","none","none","2023_09_28_09:25:10","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-1-2023_09_28_09:25:10.jpg",1,"000XR",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"none","none","none","none","none","none","2023_09_28_09:25:10","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-1-2023_09_28_09:25:10.jpg",2,"000Z0",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"none","none","none","none","none","none","2023_09_28_09:25:11","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-2-2023_09_28_09:25:11.jpg",0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"none","none","none","none","none","none","2023_09_28_09:25:11","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-2-2023_09_28_09:25:11.jpg",1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"none","none","none","none","none","none","2023_09_28_09:25:11","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-2-2023_09_28_09:25:11.jpg",2,NA,"True",3020,3180,0.949685534591195,251.865004897118,64,67,502,26,"True",71.4481506347656,54.4574241638184,143.824356079102,0.647347480752551,NA
3,"none","none","none","none","none","none","2023_09_28_09:25:12","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-3-2023_09_28_09:25:12.jpg",0,NA,"True",676,1132.5,0.596909492273731,249.379723668098,41,42,307,13,"True",41.1662635803223,28.0144710540771,48.1293563842773,0.73272938545435,NA
3,"none","none","none","none","none","none","2023_09_28_09:25:12","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-3-2023_09_28_09:25:12.jpg",1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,"none","none","none","none","none","none","2023_09_28_09:25:12","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-3-2023_09_28_09:25:12.jpg",2,NA,"True",71154,105739.5,0.672917878370902,4849.98638963699,354,393,2808,48,"True",342.326263427734,302.325256347656,165.439971923828,0.469091699722793,NA
4,"none","none","none","none","none","none","2023_09_28_09:25:14","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-4-2023_09_28_09:25:14.jpg",0,"000W4","True",49041,75058.5,0.653370371110534,4338.35591447353,368,299,2512,26,"True",327.944488525391,232.913452148437,91.9632034301758,0.703977587585276,199
4,"none","none","none","none","none","none","2023_09_28_09:25:14","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-4-2023_09_28_09:25:14.jpg",1,"000WA",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"none","none","none","none","none","none","2023_09_28_09:25:14","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-4-2023_09_28_09:25:14.jpg",2,"000WI",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"none","none","none","none","none","none","2023_09_29_09:46:24","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-1-2023_09_29_09:46:24.jpg",0,"000WT",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"none","none","none","none","none","none","2023_09_29_09:46:24","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-1-2023_09_29_09:46:24.jpg",1,"000X6","True",1195,1859,0.642818719741797,317.480228900909,30,95,626,11,"True",90.5805511474609,25.3066997528076,178.832168579102,0.960179635197032,0
